order_id,checkout_id,brand_id,retailer_id,order_amount,has_discount,fees_percentage,payment_cost_percentage,shipping_cost_euro
6575,2393,536,2053,"130,44",0,"0,15","0,05","14,56"
2828,1277,536,3151,"124,08",0,"0,15","0,05","13,18"
5428,1972,536,3727,"103,8",0,"0,15","0,05","20,5"
9408,2324,536,3727,"259,3",0,"0,15","0,05","31,6461334"
6622,2404,536,5134,102,0,"0,15","0,05","18,59"
9551,3374,536,5615,"80,88",0,"0,15","0,05","6,41070212"
10997,3786,536,5689,"201,6",0,"0,15","0,05","24,2274905"
10495,3644,536,6711,1442,100,"0,05","0,05","86,62"
6514,2404,538,5134,110,0,"0,15","0,05",25
4319,1483,539,1999,"232,8",0,"0,15","0,05","11,45"
9655,3414,542,6402,110,0,"0,15","0,05","9,5"
3036,1140,543,1007,126,0,"0,15","0,05","30,41"
7116,2629,543,5440,156,0,"0,15","0,05","31,5"
8232,2807,544,1227,"115,2",0,"0,15","0,05","16,19"
10126,2779,544,5623,"211,2",0,"0,15","0,05","18,61"
8350,2992,544,5830,"185,84",100,"0,05","0,05","6,87"
5953,407,545,920,"134,42",0,"0,15","0,05","12,5137678"
9937,2788,545,965,"114,12",0,"0,15","0,05","8,55267348"
5940,2290,545,1865,"68,24",0,"0,15","0,05","4,46557111"
3569,1527,546,3816,489,0,"0,15","0,05","35,3851762"
5315,2037,546,4667,"139,15",0,"0,15","0,05","20,81"
4138,1308,547,513,"198,66",100,"0,05","0,05","10,73"
7617,1241,547,979,"154,8",0,"0,15","0,05","9,92"
2923,1407,547,1173,"219,12",100,"0,05","0,05","10,73"
7022,1858,547,1761,"282,62",0,"0,15","0,05","20,12"
6316,2317,547,2027,"163,57",0,"0,15","0,05","9,92"
9396,2446,547,2412,129,0,"0,15","0,05","12,86"
3674,1550,547,3251,"234,98",0,"0,15","0,05","27,82"
7007,1968,547,4624,"169,9",0,"0,15","0,05","9,92"
5234,2374,547,4682,"154,8",0,"0,15","0,05","9,91"
8846,3142,550,371,123,0,"0,15","0,05","13,75"
7826,1337,550,2778,204,0,"0,15","0,05","20,05"
6245,2400,551,351,"294,66",0,"0,15","0,05",60
3019,936,554,178,"140,52",0,"0,15","0,05","13,35"
4888,3090,554,2133,"140,52",0,"0,15","0,05","19,0396192"
9821,3444,555,6435,"92,88",0,"0,15","0,05","6,53718389"
4080,1662,556,2003,"1507,68",0,"0,15","0,05","53,4224357"
6583,2360,556,5063,"138,24",0,"0,15","0,05","7,7439754"
10264,3577,556,6452,"246,24",0,"0,15","0,05","35,407119"
10152,3538,558,6047,101,0,"0,15","0,05","47,33"
11288,3242,561,6196,"165,1",0,"0,15","0,05","12,74"
6105,1383,569,2895,"153,6",0,"0,15","0,05","17,59"
9588,3393,569,6387,414,100,"0,05","0,05","36,25"
3022,936,570,178,"188,7",0,"0,15","0,05","26,12"
5094,922,570,233,"129,4",0,"0,15","0,05","26,15"
8545,2460,570,233,"123,6",0,"0,15","0,05","16,47"
9537,3353,570,781,"100,6",0,"0,15","0,05","4,1145855"
4491,1730,570,905,134,100,"0,05","0,05","23,4"
3029,2218,570,1159,108,0,"0,15","0,05","11,1379302"
3802,1407,570,1173,128,0,"0,15","0,05","30,16"
5946,2283,570,1414,"173,1",0,"0,15","0,05","24,62"
10041,2375,570,1414,"124,5",0,"0,15","0,05","15,3064735"
3201,632,570,1619,296,0,"0,15","0,05","33,36"
3700,1483,570,1999,"147,6",0,"0,15","0,05","23,4"
6314,2317,570,2027,"192,7",0,"0,15","0,05","24,62"
9839,2716,570,2027,"254,2",0,"0,15","0,05","8,98110575"
4468,1399,570,2531,103,0,"0,15","0,05","23,87"
3094,1404,570,2775,"107,5",0,"0,15","0,05","28,66"
3672,1550,570,3251,"516,6",0,"0,15","0,05","72,54"
4083,1518,570,3792,128,100,"0,05","0,05","17,6414259"
4541,1596,570,4070,112,0,"0,15","0,05","25,61"
6950,2087,570,4526,190,0,"0,15","0,05","25,39"
5478,1919,570,4580,118,100,"0,05","0,05","25,61"
6545,2466,570,4694,136,100,"0,05","0,05","23,87"
9433,3334,570,5120,"187,5",0,"0,15","0,05","13,7110521"
8151,2928,570,5439,420,0,"0,15","0,05","17,7059985"
8084,2918,573,5760,"145,49",0,"0,15","0,05","12,1"
5582,285,575,892,"177,62",0,"0,15","0,05","20,05"
5167,1946,575,4597,"177,62",0,"0,15","0,05","13,75"
6276,2389,576,283,"208,01",0,"0,15","0,05","10,58"
6556,2323,576,1875,"139,93",0,"0,15","0,05","10,58"
6170,2023,576,4682,"278,29",0,"0,15","0,05","16,64"
8804,2374,576,4682,"196,78",0,"0,15","0,05","24,36"
5906,2273,576,5001,"113,78",0,"0,15","0,05","32,72"
9051,3204,576,6163,"243,9",0,"0,15","0,05","24,36"
10212,3565,577,1041,"121,4",0,"0,15","0,05","7,25"
5083,1910,577,4570,"174,5",100,"0,05","0,05","7,25"
5977,2304,577,5066,102,100,"0,05","0,05","8,30370438"
3097,1730,579,905,"122,4",0,"0,15","0,05","7,25"
5497,2098,579,1463,"142,8",0,"0,15","0,05","7,25"
7977,2563,579,1463,"143,5",0,"0,15","0,05","7,95"
10407,3541,579,1761,340,0,"0,15","0,05","17,55"
6784,2415,579,1775,"107,62",0,"0,15","0,05","7,25"
11618,3961,579,1775,"322,84",0,"0,15","0,05","8,94"
7409,2909,579,1967,"107,62",0,"0,15","0,05","7,25"
3076,1389,579,2531,"387,6",0,"0,15","0,05","8,94"
5913,1897,579,2531,"717,42",0,"0,15","0,05","16,35"
9097,3232,579,6198,"107,61",0,"0,15","0,05","7,95"
11185,3805,579,6294,"125,57",0,"0,15","0,05","7,95"
3600,1536,582,3873,240,0,"0,15","0,05",20
7896,2852,582,5706,360,0,"0,15","0,05",20
9795,3150,583,6039,"64,95",0,"0,15","0,05",12
9663,2914,584,1865,"118,65",0,"0,15","0,05","11,21"
10300,3266,585,1259,"169,24",0,"0,15","0,05","5,34"
5637,2151,586,4882,1666,0,"0,15","0,05","16,5"
8464,2152,586,4882,"616,42",0,"0,15","0,05","14,7"
5675,2173,586,4906,"383,18",100,"0,05","0,05","4,4"
5678,2176,586,4908,"383,18",100,"0,05","0,05","4,4"
5934,2222,586,4969,"674,02",100,"0,05","0,05","8,25"
5903,2273,586,5001,"345,1",0,"0,15","0,05","7,5"
7161,2276,586,5001,"280,84",0,"0,15","0,05","7,41"
11307,3882,586,5101,"583,1",100,"0,05","0,05","9,84"
6338,2411,586,5121,"403,65",0,"0,15","0,05","5,24"
6718,2509,586,5297,"547,4",100,"0,05","0,05","8,25"
6786,2525,586,5308,"447,44",0,"0,15","0,05","8,23"
6807,2545,586,5328,"466,48",100,"0,05","0,05","4,38"
6901,2568,586,5361,595,100,"0,05","0,05","13,42"
10854,3743,586,5377,"411,74",100,"0,05","0,05","5,25"
6972,2592,586,5382,"397,46",0,"0,15","0,05","11,25"
8837,2593,586,5382,"392,7",0,"0,15","0,05","8,82"
7018,2605,586,5395,"559,3",100,"0,05","0,05","8,23"
11058,3526,586,5425,"357,96",0,"0,15","0,05","9,84"
7323,2686,586,5523,"678,3",0,"0,15","0,05","8,23"
11472,2687,586,5523,"485,52",0,"0,15","0,05","5,25"
7614,2754,586,5594,"371,28",100,"0,05","0,05","5,58"
7697,2789,586,5639,"383,18",0,"0,15","0,05","5,22"
7857,2840,586,5699,"411,74",100,"0,05","0,05","9,8"
8311,2989,586,5868,"446,97",100,"0,05","0,05","5,22"
8810,3135,586,6073,595,0,"0,15","0,05","9,8"
9175,3254,586,6229,"273,7",100,"0,05","0,05","5,24"
9466,3350,586,6300,"771,12",100,"0,05","0,05","13,42"
10027,3512,586,6540,"383,18",0,"0,15","0,05","9,82"
3522,561,587,1422,"165,6",0,"0,15","0,05","11,33"
3453,1483,587,1999,"165,6",0,"0,15","0,05","11,33"
10035,3008,587,2265,"177,05",0,"0,15","0,05","14,11"
4777,1829,587,4445,"173,38",0,"0,15","0,05","12,77"
7572,2714,587,5541,"425,58",0,"0,15","0,05","55,5692225"
9864,1372,589,178,"158,4",0,"0,15","0,05","7,66"
9566,3353,589,781,132,0,"0,15","0,05","7,66"
5498,2098,589,1463,132,0,"0,15","0,05","5,67"
8305,2984,589,1638,144,0,"0,15","0,05","6,39"
10189,3557,589,2042,"158,4",0,"0,15","0,05","7,66"
4238,2340,589,3020,132,0,"0,15","0,05","6,39"
8158,3209,589,4226,132,0,"0,15","0,05","7,66"
10296,2740,589,5048,132,0,"0,15","0,05","6,8"
8278,2969,589,5414,"158,4",0,"0,15","0,05","6,39"
8254,2961,589,5843,132,0,"0,15","0,05","7,75"
8285,2964,589,5843,132,0,"0,15","0,05","7,75"
9838,3246,589,6195,132,0,"0,15","0,05","7,66"
9768,3436,589,6425,132,0,"0,15","0,05","7,66"
7195,1723,591,184,234,0,"0,15","0,05","7,51"
3901,672,591,1680,234,0,"0,15","0,05",18
8860,3166,591,1680,234,0,"0,15","0,05","7,51"
4549,1770,591,4227,702,0,"0,15","0,05",18
6103,2306,591,5069,234,0,"0,15","0,05",18
8865,3154,591,6096,195,0,"0,15","0,05","14,51"
4466,1399,593,2531,"136,8",0,"0,15","0,05",20
8203,2931,593,5787,"151,8",0,"0,15","0,05",10
9365,3315,593,6294,"157,4",0,"0,15","0,05",10
6592,1813,594,691,"129,6",0,"0,15","0,05","8,94"
10349,3408,594,691,"142,8",0,"0,15","0,05","8,94"
6380,1024,594,1085,"131,52",0,"0,15","0,05","8,94"
4577,1778,594,1959,"129,6",0,"0,15","0,05","8,94"
4465,1759,594,1977,"129,6",100,"0,05","0,05","8,94"
8039,2519,594,2177,294,100,"0,05","0,05","13,75"
6106,994,594,2348,"129,6",0,"0,15","0,05","8,94"
4579,1744,594,2798,"156,48",100,"0,05","0,05","8,94"
4606,1790,594,4282,"153,6",100,"0,05","0,05","8,94"
5612,1843,594,4419,"153,6",100,"0,05","0,05","8,94"
5410,2020,594,4421,"180,48",100,"0,05","0,05","13,75"
5384,2069,594,4746,"223,68",100,"0,05","0,05","13,75"
6669,2413,594,5169,"142,08",100,"0,05","0,05","8,94"
9690,3037,594,5417,"163,2",0,"0,15","0,05","8,94"
10685,3697,594,6761,"273,6",100,"0,05","0,05","13,75"
8465,3042,595,498,147,0,"0,15","0,05","14,45"
3601,1536,595,3873,115,0,"0,15","0,05","9,92"
5385,2039,595,4703,"135,52",0,"0,15","0,05","10,29"
9079,2588,595,4703,121,0,"0,15","0,05","14,45"
7157,2635,595,4881,"233,53",0,"0,15","0,05","12,45"
5830,2254,595,4989,118,100,"0,05","0,05","12,45"
5905,2273,595,5001,120,0,"0,15","0,05",12
9718,3137,595,5006,117,0,"0,15","0,05","14,45"
5851,2261,595,5008,424,100,"0,05","0,05","12,45"
5898,2275,595,5040,"559,02",100,"0,05","0,05","24,9"
7076,2315,595,5042,100,0,"0,15","0,05","12,45"
10502,3648,595,6613,115,0,"0,15","0,05","14,45"
11979,3912,595,6613,117,0,"0,15","0,05","14,45"
6617,2404,598,5134,140,0,"0,15","0,05",14
6557,2323,601,1875,"159,48",0,"0,15","0,05",14
5973,2284,601,2027,"260,58",0,"0,15","0,05","21,6"
6619,2404,601,5134,"153,65",0,"0,15","0,05","21,6"
7898,2863,601,5711,"165,18",100,"0,05","0,05",14
11383,3877,601,6944,"170,28",0,"0,15","0,05",14
9081,1090,604,1555,"112,04",0,"0,15","0,05","15,5330009"
5763,2171,604,2011,"117,42",0,"0,15","0,05",12
5827,886,605,1842,121,0,"0,15","0,05","3,80801806"
5389,2071,610,4746,"195,12",0,"0,15","0,05","11,29"
9430,3334,610,5120,"137,76",0,"0,15","0,05","9,6"
3367,597,611,1093,"467,8",0,"0,15","0,05","33,4206318"
3749,1414,611,1646,"273,96",0,"0,15","0,05","23,28"
3939,696,611,1782,"253,98",0,"0,15","0,05","21,59"
4786,1613,611,1782,"258,76",0,"0,15","0,05","29,1873566"
4790,1835,611,1782,"746,42",0,"0,15","0,05","59,4588363"
5539,2111,611,4804,"333,96",0,"0,15","0,05","50,0613977"
9608,2147,617,4876,"163,3",0,"0,15","0,05","130,63"
7243,2647,622,1599,"133,32",0,"0,15","0,05","7,85"
5407,1913,623,168,216,100,"0,05","0,05","6,5"
5085,1026,623,194,"238,8",0,"0,15","0,05","6,5"
8676,2033,623,194,"372,6",0,"0,15","0,05","6,5"
6494,1708,623,268,144,0,"0,15","0,05","6,5"
3865,262,623,334,"384,5",0,"0,15","0,05","12,55"
6098,1828,623,334,"769,5",0,"0,15","0,05","6,5"
6793,2228,623,519,"192,6",0,"0,15","0,05","6,5"
5972,2284,623,2027,"235,8",100,"0,05","0,05","6,5"
3470,1130,623,2278,"365,4",0,"0,15","0,05","6,35"
7075,1286,623,3181,"141,6",0,"0,15","0,05","6,5"
7767,2811,623,5667,"128,4",0,"0,15","0,05","6,5"
5218,2008,626,457,"148,8",0,"0,15","0,05","111,44"
6735,2237,626,2133,"119,04",0,"0,15","0,05","97,58"
4066,1656,626,4181,"119,04",0,"0,15","0,05","97,58"
5689,2183,627,4852,"122,4",0,"0,15","0,05","6,67"
9605,3198,629,902,"169,62",0,"0,15","0,05","20,4452875"
7361,2697,629,1808,"131,28",0,"0,15","0,05","22,3"
9137,1324,629,3215,"133,68",0,"0,15","0,05","16,4389"
4545,1770,629,4227,"300,24",0,"0,15","0,05","27,14"
7098,2193,629,4919,"309,24",0,"0,15","0,05","31,9298428"
5988,2306,629,5069,"185,28",0,"0,15","0,05","22,47"
9377,3322,629,5397,"259,68",0,"0,15","0,05","30,4726891"
4293,1624,630,3317,144,0,"0,15","0,05","16,02"
6630,2471,630,5250,144,0,"0,15","0,05","24,36"
9323,3313,631,6269,315,0,"0,15","0,05","7,25"
5572,1275,634,1344,"248,62",0,"0,15","0,05","20,05"
3707,2694,634,1500,"248,62",0,"0,15","0,05","14,26"
6112,2353,636,5102,129,0,"0,15","0,05","20,99"
11509,3955,636,7003,"153,51",0,"0,15","0,05","8,49"
6165,1994,637,1259,108,0,"0,15","0,05",15
3807,1407,639,1173,"307,2",100,"0,05","0,05","39,0074898"
6496,2419,642,2412,125,0,"0,15","0,05","22,45"
7828,1337,642,2778,250,0,"0,15","0,05","20,05"
7626,2551,643,160,"127,8",0,"0,15","0,05","10,32"
5409,1913,643,168,204,0,"0,15","0,05","10,32"
4622,1425,643,1007,"244,8",0,"0,15","0,05","11,33"
5772,1788,643,1159,"120,48",100,"0,05","0,05","8,57"
3767,1200,643,1285,"483,36",100,"0,05","0,05","12,35"
4216,586,643,1527,"260,16",0,"0,15","0,05","10,32"
8310,2984,643,1638,235,0,"0,15","0,05","13,45"
3321,882,643,1685,"128,88",0,"0,15","0,05","10,32"
6657,2488,643,1691,"217,92",0,"0,15","0,05","10,32"
6288,2290,643,1865,101,0,"0,15","0,05","9,42"
3461,1006,643,2287,139,0,"0,15","0,05","13,12"
10526,2919,643,2348,"321,48",0,"0,15","0,05","42,7074287"
10082,1239,643,2461,"121,44",0,"0,15","0,05","10,32"
4921,1764,643,2697,"179,28",0,"0,15","0,05","9,3"
8820,3045,643,2697,"128,64",0,"0,15","0,05","8,57"
6813,1286,643,3181,"120,48",0,"0,15","0,05","9,3"
8295,2010,643,3336,"123,84",0,"0,15","0,05","10,32"
3702,1555,643,3926,"178,32",100,"0,05","0,05","10,32"
5679,2174,643,4850,"190,08",0,"0,15","0,05","10,32"
7507,2723,643,5048,"122,4",0,"0,15","0,05","9,3"
10209,2740,643,5048,"122,4",0,"0,15","0,05","16,3157962"
6074,2306,643,5069,"209,76",0,"0,15","0,05","10,32"
8582,3069,643,5991,"105,6",0,"0,15","0,05","12,41"
8740,3115,643,6050,"227,4",0,"0,15","0,05","14,08"
9603,3393,643,6387,"163,2",0,"0,15","0,05","10,32"
8328,2604,644,902,"187,13",0,"0,15","0,05","24,81"
7275,2662,644,4416,"116,56",0,"0,15","0,05","14,75"
7886,2852,644,5706,"138,42",0,"0,15","0,05","22,96"
6289,2358,645,173,"663,92",0,"0,15","0,05","67,59"
3840,1572,645,300,"503,76",0,"0,15","0,05","34,6"
3696,775,645,518,"232,49",0,"0,15","0,05","14,72"
4390,561,645,1422,"155,76",0,"0,15","0,05","9,13"
5343,1743,645,1422,"181,51",0,"0,15","0,05","12,68"
5929,2287,645,4657,"913,84",0,"0,15","0,05","45,83"
9113,2963,647,5276,"101,1",0,"0,15","0,05","25,02"
7540,2743,647,5553,"382,84",100,"0,05","0,05","7,37"
9222,3269,647,5555,"186,82",100,"0,05","0,05","7,72"
11315,3887,647,6952,"187,8",100,"0,05","0,05",7
5472,2116,651,1463,"194,25",0,"0,15","0,05","19,1"
4630,1786,651,1863,"116,55",0,"0,15","0,05",7
5064,789,653,1249,"130,69",0,"0,15","0,05","11,03"
5438,2084,653,4757,"305,5",0,"0,15","0,05","11,03"
6415,639,656,1667,105,0,"0,15","0,05","13,75"
7245,961,656,2265,175,0,"0,15","0,05","13,75"
4723,1823,656,4183,140,0,"0,15","0,05","13,75"
5961,2270,656,4828,105,0,"0,15","0,05","8,94"
7021,2606,656,5396,175,0,"0,15","0,05","13,75"
3543,1803,658,1007,"212,93",0,"0,15","0,05","9,78"
7101,1791,659,1165,"149,85",0,"0,15","0,05","14,27"
3495,381,660,1025,"213,6",0,"0,15","0,05","6,8"
4719,814,660,1737,"148,8",0,"0,15","0,05",10
11714,2983,660,3336,"321,6",0,"0,15","0,05",7
3404,1478,662,230,"163,7",100,"0,05","0,05","98,74"
3433,623,662,510,"146,1",100,"0,05","0,05","31,15"
4091,1657,662,681,"106,29",0,"0,15","0,05","12,5375479"
7244,1276,662,1599,"129,01",0,"0,15","0,05","86,16"
6854,2455,662,4577,"116,61",0,"0,15","0,05","83,64"
5635,2146,662,4678,"126,23",100,"0,05","0,05","72,59"
6964,2124,662,4703,"121,04",0,"0,15","0,05","63,72"
8329,2297,662,5062,"115,2",100,"0,05","0,05","78,48"
8221,2949,662,5822,"115,08",0,"0,15","0,05","66,84"
8357,3009,662,5866,"154,85",100,"0,05","0,05","97,32"
8952,3175,662,6119,"115,21",0,"0,15","0,05","34,56"
10321,3599,662,6655,"166,98",0,"0,15","0,05","74,52"
4736,1824,663,149,"167,92",0,"0,15","0,05","16,05"
6474,2369,663,149,"114,12",0,"0,15","0,05","13,8"
3501,2778,663,160,"108,38",0,"0,15","0,05","16,25"
8907,2979,663,1227,"206,95",0,"0,15","0,05","12,5"
7770,2703,663,1967,"111,31",0,"0,15","0,05","12,5"
11925,3450,663,2735,"136,05",0,"0,15","0,05",14
6473,1925,663,4581,"125,61",0,"0,15","0,05","12,5"
9920,2787,663,4581,"119,46",0,"0,15","0,05",12
5381,2039,663,4703,"324,28",0,"0,15","0,05","32,42"
9080,2588,663,4703,"208,55",0,"0,15","0,05","20,8"
9828,3246,663,6195,"332,52",0,"0,15","0,05","33,2"
10561,3648,663,6613,"390,17",0,"0,15","0,05","36,7"
3529,1235,664,1294,"128,81",0,"0,15","0,05","16,27"
4102,1634,664,1441,"144,98",0,"0,15","0,05","16,42"
4776,1829,664,4445,"137,48",0,"0,15","0,05","16,27"
6001,1855,664,4445,"217,46",0,"0,15","0,05","16,42"
10406,2579,664,5114,"144,98",0,"0,15","0,05","16,42"
9054,3208,664,6173,"134,99",0,"0,15","0,05","16,27"
11933,3912,664,6613,"131,39",0,"0,15","0,05","16,42"
3527,1235,665,1294,"947,49",0,"0,15","0,05","233,19"
4588,1763,665,1412,"139,54",0,"0,15","0,05","118,61"
10180,1695,665,1441,"157,86",0,"0,15","0,05","56,49"
5948,2290,665,1865,"245,28",0,"0,15","0,05","146,66"
3462,1006,665,2287,"369,76",0,"0,15","0,05","125,36"
6904,1853,665,2287,"135,9",0,"0,15","0,05","112,74"
10666,3692,665,5648,"241,48",0,"0,15","0,05","128,38"
8936,3519,665,6105,"200,65",0,"0,15","0,05","111,94"
8972,3185,665,6136,"246,86",0,"0,15","0,05","137,47"
10861,3755,665,6136,"272,99",0,"0,15","0,05","38,44"
9858,3459,665,6435,"241,08",0,"0,15","0,05","36,36"
3888,586,667,1527,"145,92",0,"0,15","0,05","7,95"
11694,3545,668,17,186,0,"0,15","0,05","7,41828633"
6049,857,668,170,"229,6",0,"0,15","0,05","16,28"
3798,1803,668,1007,"279,2",0,"0,15","0,05","16,28"
5465,2116,668,1463,"345,6",0,"0,15","0,05","16,28"
8533,3058,668,5968,"249,2",0,"0,15","0,05","16,28"
9995,3500,668,6239,"76,8",0,"0,15","0,05","16,28"
11544,2763,669,518,"185,57",100,"0,05","0,05","10,3080739"
8183,455,669,941,"369,8",0,"0,15","0,05","47,3680794"
7684,306,669,965,"238,76",0,"0,15","0,05","20,0106824"
3884,2218,669,1159,"389,14",0,"0,15","0,05","48,5573218"
5576,1905,669,1249,"398,74",0,"0,15","0,05","40,8600692"
9533,2554,669,1249,"275,18",0,"0,15","0,05","6,8"
11344,3371,669,1249,"380,78",0,"0,15","0,05","41,1324204"
5068,1900,669,1275,"470,03",0,"0,15","0,05","38,8660902"
8031,2796,669,1275,"395,04",0,"0,15","0,05","23,4567675"
4742,814,669,1737,"173,86",0,"0,15","0,05","24,1361933"
11418,3665,669,1761,369,0,"0,15","0,05","23,56"
3861,1559,669,3782,"407,52",0,"0,15","0,05","51,3445227"
11577,3440,669,3847,"123,55",100,"0,05","0,05","7,84380263"
5418,1904,669,4526,"284,46",0,"0,15","0,05","42,5143711"
11356,3705,669,6119,"127,76",100,"0,05","0,05","5,98190963"
10257,3577,669,6452,"259,2",0,"0,15","0,05","29,9993059"
11738,4027,669,7065,"844,4",0,"0,15","0,05","40,7219834"
9567,3353,673,781,"112,8",0,"0,15","0,05","13,75"
3820,1518,673,3792,"105,3",0,"0,15","0,05","13,75"
5530,1765,673,4347,166,0,"0,15","0,05","13,75"
10504,3648,673,6613,"127,7",0,"0,15","0,05","13,75"
11606,3912,673,6613,"296,3",0,"0,15","0,05","20,05"
9002,2979,679,1227,"314,4",0,"0,15","0,05","19,8"
11749,3629,679,1529,"359,4",0,"0,15","0,05","23,86"
9491,1902,679,1959,126,0,"0,15","0,05","10,29"
6439,1925,679,4581,183,0,"0,15","0,05",183
8661,3091,679,4999,450,0,"0,15","0,05","31,81"
4177,709,680,1820,"311,04",0,"0,15","0,05","23,71"
7494,921,681,17,108,0,"0,15","0,05","9,9"
7041,648,681,1531,108,0,"0,15","0,05","9,9"
4387,847,681,1609,"101,2",0,"0,15","0,05","9,9"
7046,1891,681,1609,"151,8",0,"0,15","0,05","9,9"
5831,886,681,1842,"103,5",0,"0,15","0,05","9,9"
8356,2586,681,5149,"119,61",0,"0,15","0,05","9,9"
8123,2928,681,5439,135,0,"0,15","0,05","9,9"
9373,3315,681,6294,"128,56",0,"0,15","0,05","9,9"
10330,3600,681,6654,108,0,"0,15","0,05","9,9"
4759,1829,682,4445,"219,6",0,"0,15","0,05",20
5398,2039,682,4703,"135,6",0,"0,15","0,05",15
5522,2085,682,4757,"266,4",0,"0,15","0,05",20
9851,3444,682,6435,"266,4",0,"0,15","0,05",20
3531,735,683,514,112,0,"0,15","0,05","13,57"
7929,2246,683,514,184,0,"0,15","0,05","13,57"
7044,680,683,1269,104,0,"0,15","0,05","13,57"
11347,3083,683,1463,160,0,"0,15","0,05","14,8"
11035,3861,683,1967,104,0,"0,15","0,05","10,8072134"
7999,972,683,2095,104,0,"0,15","0,05","13,57"
7840,987,683,2342,40,0,"0,15","0,05","77,27"
3552,1518,683,3792,338,0,"0,15","0,05","18,98"
5933,2287,683,4657,128,0,"0,15","0,05","13,57"
7489,921,685,17,105,0,"0,15","0,05","13,7"
6099,1898,687,173,"214,56",0,"0,15","0,05","20,05"
6123,2353,687,5102,"214,56",0,"0,15","0,05","20,05"
4584,1782,688,2055,"170,21",0,"0,15","0,05","20,05"
7493,921,690,17,"146,64",0,"0,15","0,05","8,35"
4202,3724,690,4162,"192,24",0,"0,15","0,05","6,69"
7365,2526,690,5251,"146,04",0,"0,15","0,05","8,35"
10238,3574,690,6626,"135,71",0,"0,15","0,05","7,66"
10326,3599,690,6655,"146,7",0,"0,15","0,05","7,66"
10634,3480,692,4097,144,0,"0,15","0,05","16,25"
7814,22,693,96,100,0,"0,15","0,05","17,39"
7854,1582,693,214,"111,2",0,"0,15","0,05","17,39"
7708,390,693,668,"110,4",0,"0,15","0,05","17,39"
8135,2661,693,1173,"75,6",0,"0,15","0,05","18,6"
8460,2114,693,1798,"101,6",0,"0,15","0,05","17,39"
7629,2237,693,2133,"312,4",0,"0,15","0,05","23,7"
8484,1121,693,2477,"100,8",0,"0,15","0,05","17,39"
7560,2529,693,3151,"110,4",0,"0,15","0,05","19,2"
7263,2373,693,3366,"102,4",0,"0,15","0,05",18
7403,1964,693,4246,"116,4",0,"0,15","0,05","17,39"
8130,2931,693,5787,"107,6",0,"0,15","0,05","16,2"
8351,2992,693,5830,"160,8",0,"0,15","0,05",20
10764,3719,693,6718,"115,6",0,"0,15","0,05","12,1264115"
7230,1276,694,1599,"139,2",0,"0,15","0,05","21,44"
9248,1756,694,4354,"92,4",0,"0,15","0,05","20,45"
9065,3208,694,6173,"295,8",0,"0,15","0,05","21,44"
9450,3342,694,6340,"129,6",0,"0,15","0,05","20,45"
5492,872,695,2114,198,0,"0,15","0,05","12,4249413"
5579,1329,697,1775,"142,8",0,"0,15","0,05","13,99"
9392,2446,697,2412,144,0,"0,15","0,05",13
7421,2388,699,5139,"134,74",0,"0,15","0,05","9,8"
9111,2963,699,5276,"129,25",0,"0,15","0,05","7,02"
9231,3269,699,5555,"180,44",0,"0,15","0,05","17,89"
11621,3940,699,6348,"210,76",0,"0,15","0,05","10,8"
11316,3887,699,6952,104,0,"0,15","0,05","17,8"
5980,2299,702,784,"136,73",0,"0,15","0,05","21,21"
10182,2486,702,1818,192,0,"0,15","0,05","38,72"
8336,2297,702,5062,"136,73",0,"0,15","0,05","21,21"
6714,2506,702,5114,"136,73",0,"0,15","0,05","27,86"
11101,2579,702,5114,"120,27",0,"0,15","0,05","29,69"
11716,3959,702,7003,192,0,"0,15","0,05","17,0998823"
9972,3492,708,6515,"236,45",0,"0,15","0,05","20,05"
4583,1782,709,2055,"175,03",0,"0,15","0,05","20,05"
6484,1708,713,268,126,0,"0,15","0,05","13,75"
8982,3189,713,660,116,0,"0,15","0,05",15
5931,2287,713,4657,403,0,"0,15","0,05","66,05"
6961,2581,713,5149,186,100,"0,05","0,05","37,5"
10370,3445,714,6420,"397,2",0,"0,15","0,05",8
3646,1580,716,2910,"192,06",0,"0,15","0,05","6,9"
6832,2132,716,4854,"121,3",0,"0,15","0,05",15
6616,2404,716,5134,124,0,"0,15","0,05","12,5"
7724,2797,716,5647,124,0,"0,15","0,05","12,5"
8445,3034,716,5917,"135,07",0,"0,15","0,05","12,5"
3759,1300,717,149,126,0,"0,15","0,05","10,35"
6475,2369,717,149,252,0,"0,15","0,05",20
10606,3046,717,149,378,0,"0,15","0,05","40,4659405"
11442,3929,717,3006,280,0,"0,15","0,05","33,0618698"
7588,2745,718,17,"112,99",0,"0,15","0,05",120
5295,2036,718,4700,"138,6",0,"0,15","0,05",210
6487,1708,723,268,"123,24",0,"0,15","0,05","8,94"
5305,1350,723,550,"299,28",0,"0,15","0,05","20,05"
9314,3801,723,902,"123,24",0,"0,15","0,05","8,94"
3900,672,723,1680,"151,68",0,"0,15","0,05","8,94"
8055,2381,723,2348,"208,56",0,"0,15","0,05","8,94"
9726,2919,723,2348,237,0,"0,15","0,05","8,94"
4298,1624,723,3317,"128,04",0,"0,15","0,05","13,75"
3740,1462,723,3580,"123,6",0,"0,15","0,05","13,75"
9847,3120,725,184,"708,96",0,"0,15","0,05",72
7213,2602,725,4624,"108,55",0,"0,15","0,05",30
8921,1131,727,2721,104,0,"0,15","0,05","4,95"
